img_id,ground_truth,prediction,abs_error,MAE,RMSE,R2
img_362_0,65.0,62.740596771240234,2.2594032287597656,,,
img_363_0,74.0,68.80701446533203,5.192985534667969,,,
img_364_0,67.0,62.934837341308594,4.065162658691406,,,
img_365_0,70.0,76.8851318359375,6.8851318359375,,,
img_366_0,69.0,53.736629486083984,15.263370513916016,,,
img_367_0,67.0,59.79570388793945,7.204296112060547,,,
img_368_0,69.0,78.59075927734375,9.59075927734375,,,
img_369_0,57.0,64.14256286621094,7.1425628662109375,,,
img_370_0,65.0,56.208927154541016,8.791072845458984,,,
img_371_0,61.0,65.83029174804688,4.830291748046875,,,
img_372_0,73.0,68.95325469970703,4.046745300292969,,,
img_373_0,65.0,62.400455474853516,2.5995445251464844,,,
img_374_0,70.0,70.77687072753906,0.7768707275390625,,,
img_375_0,71.0,64.89015197753906,6.1098480224609375,,,
img_376_0,74.0,65.85980224609375,8.14019775390625,,,
img_377_0,65.0,65.5329360961914,0.5329360961914062,,,
img_378_0,66.0,61.44686508178711,4.553134918212891,,,
img_379_0,67.0,69.56006622314453,2.5600662231445312,,,
img_380_0,66.0,58.64254379272461,7.357456207275391,,,
img_381_0,69.0,69.62521362304688,0.625213623046875,,,
img_382_0,67.0,71.74555969238281,4.7455596923828125,,,
img_383_0,66.0,63.38063049316406,2.6193695068359375,,,
img_384_0,69.0,64.51531219482422,4.484687805175781,,,
img_385_0,65.0,57.822479248046875,7.177520751953125,,,
img_386_0,72.0,69.96275329589844,2.0372467041015625,,,
img_387_0,66.0,60.676578521728516,5.323421478271484,,,
img_388_0,69.0,61.34604263305664,7.653957366943359,,,
img_389_0,68.0,67.37845611572266,0.6215438842773438,,,
img_390_0,69.0,67.87520599365234,1.1247940063476562,,,
img_391_0,71.0,71.00155639648438,0.001556396484375,,,
img_392_0,58.0,58.9448356628418,0.9448356628417969,,,
img_393_0,71.0,73.89381408691406,2.8938140869140625,,,
img_394_0,67.0,63.90537643432617,3.094623565673828,,,
img_395_0,74.0,68.33383178710938,5.666168212890625,,,
img_396_0,61.0,62.609771728515625,1.609771728515625,,,
img_397_0,57.0,55.773380279541016,1.2266197204589844,,,
img_398_0,65.0,55.0748176574707,9.925182342529297,,,
img_399_0,66.0,60.137081146240234,5.862918853759766,,,
img_400_0,69.0,67.06785583496094,1.9321441650390625,,,
img_401_0,64.0,64.5582275390625,0.5582275390625,,,
img_402_0,67.0,64.57897186279297,2.4210281372070312,,,
img_403_0,64.0,57.12850570678711,6.871494293212891,,,
